job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI08047,ML Ops Engineer,75400,USD,Entry-level,Part-Time,Switzerland,Small,Germany,Hybrid,"Scala, TensorFlow, Azure",Master,1,Telecommunications,2024-11-15,2024-12-17,2278,9.1,Cognitive Computing
AI08048,Deep Learning Engineer,189230,USD,Senior-level,Part-Time,Norway,Medium,Norway,Hybrid,"Deep Learning, Mathematics, Python, TensorFlow",PhD,5,Energy,2024-05-13,2024-06-27,706,5.2,Future Systems
AI08049,NLP Engineer,112025,USD,Mid-level,Freelance,Denmark,Medium,Denmark,Onsite,"Python, PyTorch, Hadoop, Deep Learning, GCP",Associate,2,Manufacturing,2025-03-20,2025-04-20,1276,7.9,DataVision Ltd
AI08050,ML Ops Engineer,62697,EUR,Entry-level,Contract,Germany,Small,Germany,Onsite,"Data Visualization, Tableau, SQL, Linux",PhD,1,Healthcare,2024-06-17,2024-08-13,1685,7.2,Autonomous Tech
AI08051,Research Scientist,89276,USD,Mid-level,Contract,Canada,Medium,Canada,Hybrid,"Python, GCP, NLP, Computer Vision",Bachelor,4,Real Estate,2024-03-10,2024-04-13,1623,6.9,Machine Intelligence Group
AI08052,AI Architect,82411,USD,Senior-level,Full-Time,China,Small,China,Remote,"PyTorch, Kubernetes, Python",Bachelor,7,Manufacturing,2024-07-30,2024-09-11,1034,5.5,Advanced Robotics
AI08053,AI Architect,133223,EUR,Senior-level,Full-Time,Netherlands,Small,Netherlands,Hybrid,"Java, Scala, Docker",Associate,7,Automotive,2025-04-23,2025-05-24,597,9.2,Machine Intelligence Group
AI08054,AI Software Engineer,170494,USD,Senior-level,Part-Time,Switzerland,Large,United Kingdom,Hybrid,"Linux, TensorFlow, Deep Learning, PyTorch, Spark",Master,5,Government,2024-05-27,2024-07-31,2117,5.6,Quantum Computing Inc
AI08055,Data Engineer,92756,USD,Senior-level,Freelance,Israel,Large,Israel,Remote,"Data Visualization, Linux, Tableau, MLOps",PhD,6,Gaming,2024-03-01,2024-04-24,2039,9.9,Advanced Robotics
AI08056,AI Architect,185392,USD,Executive,Part-Time,Sweden,Large,Sweden,Hybrid,"Java, MLOps, GCP, Scala",Master,11,Technology,2025-02-14,2025-04-15,2488,9.7,Autonomous Tech
AI08057,Research Scientist,224557,EUR,Executive,Contract,Germany,Small,United Kingdom,Remote,"Computer Vision, Python, Deep Learning, Azure, TensorFlow",Master,17,Retail,2024-07-01,2024-09-08,2070,5.4,DeepTech Ventures
AI08058,Data Analyst,77969,USD,Senior-level,Part-Time,Austria,Small,Austria,Hybrid,"Java, Deep Learning, Statistics, Python",Master,6,Gaming,2024-01-16,2024-03-21,710,7.9,DataVision Ltd
AI08059,Computer Vision Engineer,66118,USD,Entry-level,Freelance,Sweden,Large,Sweden,Remote,"GCP, Kubernetes, Data Visualization, Tableau, MLOps",PhD,1,Healthcare,2024-04-13,2024-05-21,1651,9.2,Quantum Computing Inc
AI08060,Robotics Engineer,82861,EUR,Mid-level,Part-Time,France,Large,South Korea,Remote,"SQL, MLOps, Computer Vision, Kubernetes",Associate,2,Automotive,2024-09-17,2024-10-09,1767,6.9,Cloud AI Solutions
AI08061,ML Ops Engineer,122200,USD,Executive,Freelance,Finland,Small,Finland,Hybrid,"Docker, Azure, SQL, PyTorch, MLOps",Bachelor,13,Automotive,2024-04-25,2024-06-18,827,8.3,Smart Analytics
AI08062,AI Research Scientist,91602,USD,Mid-level,Full-Time,Singapore,Small,Singapore,Onsite,"AWS, Data Visualization, Spark, Python, GCP",PhD,3,Manufacturing,2025-03-04,2025-03-31,1068,9.6,Algorithmic Solutions
AI08063,Machine Learning Engineer,94746,EUR,Mid-level,Part-Time,Germany,Large,Germany,Hybrid,"Docker, Python, Tableau, Scala, Spark",PhD,2,Transportation,2025-02-02,2025-02-28,1673,7.9,AI Innovations
AI08064,Autonomous Systems Engineer,133414,USD,Mid-level,Contract,Switzerland,Small,Switzerland,Hybrid,"R, SQL, Kubernetes, Data Visualization, Scala",Master,4,Government,2025-04-05,2025-05-22,2242,6.3,Autonomous Tech
AI08065,AI Research Scientist,102892,EUR,Mid-level,Freelance,France,Large,China,Onsite,"Azure, NLP, Linux, Computer Vision, Scala",PhD,2,Transportation,2024-11-30,2024-12-25,756,8.1,TechCorp Inc
AI08066,Data Scientist,40453,USD,Entry-level,Contract,China,Small,China,Remote,"Spark, Kubernetes, Tableau",Master,0,Technology,2024-05-04,2024-07-15,1172,9.1,Algorithmic Solutions
AI08067,ML Ops Engineer,68286,USD,Mid-level,Part-Time,India,Large,Canada,Onsite,"Java, Statistics, Computer Vision",PhD,3,Transportation,2024-06-11,2024-06-25,2008,5.6,Smart Analytics
AI08068,Robotics Engineer,170290,USD,Executive,Full-Time,Sweden,Medium,United States,Hybrid,"Tableau, TensorFlow, SQL",Master,11,Transportation,2024-07-06,2024-09-05,1589,6.4,Digital Transformation LLC
AI08069,AI Consultant,38479,USD,Entry-level,Contract,South Korea,Small,South Korea,Hybrid,"Hadoop, Python, Data Visualization",Associate,1,Finance,2024-04-29,2024-06-11,520,9.4,Advanced Robotics
AI08070,Data Scientist,86738,USD,Entry-level,Full-Time,Australia,Large,United States,Remote,"Python, Java, R, Spark",Associate,0,Gaming,2025-04-29,2025-05-24,2455,5.5,Machine Intelligence Group
AI08071,Robotics Engineer,140193,EUR,Senior-level,Freelance,Netherlands,Large,United States,Hybrid,"NLP, TensorFlow, Data Visualization",Master,5,Retail,2025-03-08,2025-05-20,1300,8.1,Digital Transformation LLC
AI08072,Deep Learning Engineer,98717,USD,Senior-level,Part-Time,Ireland,Medium,Denmark,Onsite,"TensorFlow, Tableau, Python, Azure",Associate,6,Automotive,2024-12-20,2025-02-05,2120,8.8,Cognitive Computing
AI08073,Data Engineer,60525,USD,Mid-level,Part-Time,South Korea,Medium,South Korea,Remote,"Python, Tableau, NLP, Kubernetes",Associate,4,Automotive,2024-04-04,2024-05-04,633,5.5,AI Innovations
AI08074,Head of AI,119846,USD,Mid-level,Freelance,Singapore,Large,Singapore,Remote,"Azure, Git, Data Visualization, SQL, Deep Learning",Bachelor,3,Automotive,2025-01-15,2025-02-25,1947,8.5,Digital Transformation LLC
AI08075,ML Ops Engineer,121788,USD,Executive,Full-Time,India,Medium,India,Remote,"Python, Azure, TensorFlow",Master,10,Energy,2024-06-26,2024-07-16,2203,5.7,DeepTech Ventures
AI08076,Head of AI,145872,EUR,Senior-level,Full-Time,Netherlands,Large,Canada,Hybrid,"TensorFlow, Git, R",Bachelor,7,Consulting,2025-04-25,2025-07-03,2286,8.1,TechCorp Inc
AI08077,AI Consultant,81402,GBP,Mid-level,Part-Time,United Kingdom,Small,Canada,Remote,"Hadoop, MLOps, Tableau",Associate,2,Consulting,2025-04-02,2025-04-23,1987,8.3,TechCorp Inc
AI08078,AI Specialist,114487,USD,Mid-level,Part-Time,Denmark,Large,Sweden,Hybrid,"Azure, Scala, Linux",PhD,4,Technology,2024-04-06,2024-05-13,2207,6.1,AI Innovations
AI08079,AI Research Scientist,161789,USD,Senior-level,Contract,United States,Medium,Japan,Hybrid,"Python, Linux, TensorFlow",PhD,8,Consulting,2024-10-13,2024-11-01,598,8.5,Predictive Systems
AI08080,Computer Vision Engineer,141241,USD,Executive,Full-Time,Finland,Medium,Finland,Remote,"Docker, AWS, Computer Vision, Azure",Master,19,Healthcare,2024-09-08,2024-10-25,1174,5.6,DeepTech Ventures
AI08081,Head of AI,76792,EUR,Entry-level,Part-Time,Netherlands,Small,Netherlands,Onsite,"SQL, Python, Linux",Master,0,Automotive,2024-12-26,2025-01-21,956,7.4,DataVision Ltd
AI08082,ML Ops Engineer,90201,USD,Entry-level,Contract,Australia,Large,South Korea,Onsite,"PyTorch, Deep Learning, MLOps",Associate,1,Gaming,2025-03-13,2025-04-02,1961,9.5,Cloud AI Solutions
AI08083,NLP Engineer,83572,USD,Entry-level,Freelance,Switzerland,Small,Switzerland,Hybrid,"Python, Scala, Computer Vision, TensorFlow, Docker",Master,0,Gaming,2024-09-22,2024-11-20,2245,8.1,DeepTech Ventures
AI08084,Data Analyst,134990,USD,Senior-level,Freelance,Sweden,Small,Sweden,Hybrid,"Hadoop, Python, Azure, TensorFlow, NLP",Bachelor,9,Real Estate,2024-02-14,2024-04-08,973,7.8,Predictive Systems
AI08085,Principal Data Scientist,80468,USD,Senior-level,Full-Time,Ireland,Medium,Ireland,Remote,"Kubernetes, SQL, Spark, Git, Docker",Associate,5,Automotive,2025-02-24,2025-04-30,1800,5.4,DeepTech Ventures
AI08086,Research Scientist,114339,USD,Executive,Part-Time,Israel,Large,Israel,Onsite,"SQL, Data Visualization, R, Deep Learning",Associate,16,Healthcare,2024-11-02,2025-01-09,507,6.1,DataVision Ltd
AI08087,Computer Vision Engineer,69039,USD,Senior-level,Part-Time,India,Small,India,Hybrid,"Statistics, Linux, Kubernetes, SQL",Master,7,Consulting,2024-04-04,2024-04-29,2379,8.1,Predictive Systems
AI08088,Deep Learning Engineer,102220,EUR,Senior-level,Freelance,France,Small,Singapore,Onsite,"Data Visualization, Azure, Statistics",PhD,7,Technology,2024-02-07,2024-03-14,1119,9.5,Digital Transformation LLC
AI08089,Computer Vision Engineer,209331,USD,Executive,Part-Time,Switzerland,Small,Switzerland,Remote,"MLOps, Kubernetes, Hadoop, Statistics",Master,15,Gaming,2024-10-21,2024-11-15,2079,6.9,Cloud AI Solutions
AI08090,ML Ops Engineer,189488,USD,Executive,Contract,Australia,Medium,Australia,Remote,"GCP, PyTorch, TensorFlow, MLOps",PhD,16,Automotive,2024-11-14,2025-01-08,809,6.0,AI Innovations
AI08091,Research Scientist,95420,USD,Mid-level,Freelance,United States,Medium,Austria,Onsite,"Computer Vision, Linux, Python",Associate,3,Telecommunications,2024-10-26,2024-11-28,1303,6.3,Future Systems
AI08092,Research Scientist,94600,USD,Senior-level,Contract,China,Medium,France,Remote,"MLOps, TensorFlow, PyTorch",Bachelor,8,Gaming,2024-10-13,2024-12-03,1873,6.3,Cognitive Computing
AI08093,Computer Vision Engineer,60643,USD,Mid-level,Full-Time,Finland,Large,India,Hybrid,"Spark, Python, Hadoop, Computer Vision, TensorFlow",PhD,2,Finance,2024-07-28,2024-09-20,2055,6.7,Quantum Computing Inc
AI08094,Head of AI,173728,EUR,Executive,Freelance,France,Large,South Korea,Onsite,"GCP, Data Visualization, Kubernetes",Master,12,Manufacturing,2025-04-26,2025-05-20,619,5.5,AI Innovations
AI08095,Data Engineer,157188,USD,Mid-level,Full-Time,Norway,Large,Norway,Remote,"PyTorch, Hadoop, Docker",Master,4,Retail,2025-01-19,2025-03-25,2058,9.9,Algorithmic Solutions
AI08096,Computer Vision Engineer,48742,USD,Mid-level,Part-Time,Austria,Small,Austria,Onsite,"PyTorch, Spark, Mathematics",PhD,3,Automotive,2024-03-16,2024-04-13,2391,6.9,TechCorp Inc
AI08097,AI Architect,33220,USD,Entry-level,Full-Time,Japan,Small,Finland,Hybrid,"Docker, Python, Kubernetes, Statistics, Deep Learning",PhD,1,Automotive,2024-12-20,2025-01-13,2434,9.7,Future Systems
AI08098,Research Scientist,45107,USD,Entry-level,Freelance,Ireland,Medium,Ireland,Onsite,"Deep Learning, Linux, AWS, GCP, Mathematics",Master,0,Retail,2024-08-26,2024-09-20,1429,6.3,Machine Intelligence Group
AI08099,Machine Learning Engineer,51758,USD,Entry-level,Full-Time,India,Medium,Australia,Onsite,"Docker, PyTorch, TensorFlow, Computer Vision",Associate,0,Retail,2024-04-09,2024-05-03,1562,9.3,Future Systems
AI08100,Research Scientist,108196,USD,Mid-level,Full-Time,Singapore,Large,Singapore,Remote,"TensorFlow, Docker, Azure, Git",Master,3,Retail,2025-01-23,2025-02-18,1694,9.0,Cloud AI Solutions
AI08101,Machine Learning Researcher,226538,EUR,Executive,Part-Time,Germany,Large,Germany,Remote,"Linux, TensorFlow, Computer Vision, GCP, SQL",Master,14,Automotive,2024-05-11,2024-07-06,1307,9.8,DeepTech Ventures
AI08102,AI Architect,49372,USD,Mid-level,Contract,Israel,Small,Australia,Onsite,"NLP, Kubernetes, R, AWS",PhD,3,Automotive,2024-04-22,2024-05-27,2033,5.6,Advanced Robotics
AI08103,Principal Data Scientist,176334,USD,Executive,Contract,South Korea,Medium,South Korea,Onsite,"Git, Java, PyTorch",Associate,13,Telecommunications,2024-02-28,2024-03-31,1694,6.2,Smart Analytics
AI08104,Head of AI,58958,USD,Entry-level,Part-Time,Canada,Medium,Canada,Hybrid,"SQL, Data Visualization, AWS, TensorFlow, Linux",Bachelor,1,Energy,2025-01-30,2025-03-26,2096,6.9,Quantum Computing Inc
AI08105,Data Scientist,242800,USD,Executive,Full-Time,United States,Large,United States,Hybrid,"AWS, Python, Hadoop, Azure, Scala",PhD,19,Government,2024-12-07,2025-02-08,2264,9.2,Future Systems
AI08106,AI Software Engineer,53234,EUR,Entry-level,Full-Time,Germany,Small,Singapore,Hybrid,"Tableau, Java, R",Master,1,Energy,2024-06-24,2024-07-30,1562,7.0,Digital Transformation LLC
AI08107,Principal Data Scientist,154476,USD,Executive,Full-Time,Austria,Medium,Austria,Onsite,"Azure, Data Visualization, PyTorch, TensorFlow",PhD,10,Consulting,2025-01-12,2025-03-03,663,5.1,Quantum Computing Inc
AI08108,Data Analyst,100929,USD,Executive,Part-Time,Israel,Medium,France,Onsite,"Kubernetes, R, Computer Vision, Docker",Master,11,Finance,2024-11-30,2024-12-27,2446,9.7,Cloud AI Solutions
AI08109,AI Software Engineer,119739,USD,Mid-level,Full-Time,Sweden,Large,Sweden,Remote,"Hadoop, NLP, Kubernetes",Associate,2,Media,2024-06-09,2024-07-26,1932,5.4,Smart Analytics
AI08110,Robotics Engineer,116617,USD,Senior-level,Freelance,India,Large,Netherlands,Remote,"R, Deep Learning, SQL, Git, Azure",Bachelor,9,Manufacturing,2024-09-04,2024-10-06,767,5.9,Machine Intelligence Group
AI08111,Data Scientist,64168,EUR,Entry-level,Freelance,France,Small,France,Remote,"Python, SQL, Java, MLOps",Associate,1,Transportation,2024-12-04,2025-01-20,544,10.0,AI Innovations
AI08112,Computer Vision Engineer,182702,USD,Executive,Contract,Ireland,Large,Ireland,Remote,"Data Visualization, Git, Docker, MLOps, Scala",Bachelor,19,Real Estate,2024-08-13,2024-10-24,2092,8.0,Autonomous Tech
AI08113,AI Consultant,55761,EUR,Entry-level,Full-Time,Germany,Small,Japan,Hybrid,"Data Visualization, Git, PyTorch, SQL",Master,0,Energy,2024-08-30,2024-09-14,818,6.0,Autonomous Tech
AI08114,NLP Engineer,123483,USD,Executive,Part-Time,Finland,Small,Finland,Onsite,"Git, Linux, Computer Vision, Tableau",PhD,12,Consulting,2024-03-03,2024-03-19,556,5.8,DataVision Ltd
AI08115,Data Engineer,186106,USD,Executive,Contract,Sweden,Small,Sweden,Remote,"Python, Statistics, Computer Vision, TensorFlow",Master,16,Gaming,2024-05-06,2024-06-16,2158,5.7,Autonomous Tech
AI08116,Data Analyst,82435,USD,Entry-level,Contract,Norway,Small,Norway,Remote,"PyTorch, GCP, TensorFlow, Deep Learning, Data Visualization",Bachelor,1,Real Estate,2025-04-03,2025-05-16,720,8.6,Machine Intelligence Group
AI08117,Research Scientist,119822,USD,Entry-level,Part-Time,Norway,Large,Austria,Onsite,"Mathematics, SQL, GCP",Master,1,Transportation,2025-01-19,2025-04-01,1557,6.9,TechCorp Inc
AI08118,Head of AI,47475,USD,Entry-level,Contract,Finland,Medium,Denmark,Hybrid,"Docker, PyTorch, SQL, Hadoop, Java",Bachelor,1,Retail,2025-03-31,2025-04-18,632,7.2,Neural Networks Co
AI08119,AI Software Engineer,90988,USD,Mid-level,Part-Time,Australia,Large,Australia,Hybrid,"SQL, Kubernetes, TensorFlow, Hadoop, Java",PhD,4,Manufacturing,2024-08-04,2024-09-05,1074,7.8,Predictive Systems
AI08120,Robotics Engineer,197200,EUR,Executive,Full-Time,France,Small,Japan,Hybrid,"Scala, TensorFlow, SQL, Python",PhD,15,Government,2024-02-22,2024-04-23,1940,6.1,Cognitive Computing
AI08121,Research Scientist,164115,USD,Senior-level,Freelance,Norway,Medium,Norway,Remote,"Hadoop, PyTorch, Git, Spark, TensorFlow",Bachelor,7,Education,2024-11-06,2024-11-24,1525,5.1,DeepTech Ventures
AI08122,AI Product Manager,154415,USD,Executive,Part-Time,Japan,Medium,Denmark,Remote,"Scala, Spark, Computer Vision",Master,18,Media,2024-05-12,2024-07-12,2069,7.7,DeepTech Ventures
AI08123,AI Product Manager,90799,EUR,Mid-level,Freelance,Germany,Medium,Germany,Remote,"Computer Vision, Scala, MLOps",PhD,4,Automotive,2024-02-22,2024-04-07,1399,9.6,Neural Networks Co
AI08124,AI Architect,123204,USD,Senior-level,Part-Time,Sweden,Large,Sweden,Onsite,"SQL, PyTorch, Git, Statistics, Mathematics",Associate,9,Media,2024-06-17,2024-07-10,1027,9.1,Advanced Robotics
AI08125,ML Ops Engineer,68430,USD,Entry-level,Freelance,Canada,Large,Canada,Hybrid,"R, Git, Scala, Statistics",Associate,0,Retail,2024-10-10,2024-12-21,1224,5.0,AI Innovations
AI08126,AI Architect,120929,EUR,Senior-level,Part-Time,Netherlands,Small,Denmark,Remote,"Docker, Scala, Spark, Python",PhD,9,Gaming,2024-12-20,2025-02-20,1310,5.1,Smart Analytics
AI08127,Principal Data Scientist,114466,USD,Mid-level,Freelance,Australia,Large,Australia,Onsite,"MLOps, R, SQL, Java, Linux",Bachelor,2,Finance,2024-12-22,2025-01-14,2424,5.6,Predictive Systems
AI08128,AI Consultant,50195,USD,Entry-level,Part-Time,China,Small,China,Onsite,"Deep Learning, GCP, Linux, Scala, Python",Master,1,Gaming,2024-01-02,2024-02-27,559,7.6,Neural Networks Co
AI08129,AI Consultant,126577,USD,Mid-level,Part-Time,Sweden,Large,Sweden,Hybrid,"Java, SQL, GCP",Bachelor,3,Technology,2025-02-18,2025-03-13,1934,7.5,AI Innovations
AI08130,Data Analyst,74923,USD,Mid-level,Freelance,South Korea,Medium,South Korea,Onsite,"PyTorch, Linux, Mathematics",Master,3,Technology,2024-07-05,2024-09-10,2101,9.1,DeepTech Ventures
AI08131,AI Architect,38953,USD,Entry-level,Full-Time,South Korea,Small,South Korea,Remote,"NLP, Linux, Python, R",PhD,1,Government,2024-10-30,2024-12-19,750,8.0,Future Systems
AI08132,Computer Vision Engineer,81633,GBP,Entry-level,Contract,United Kingdom,Medium,United Kingdom,Hybrid,"Python, TensorFlow, Deep Learning",PhD,0,Technology,2024-09-28,2024-10-18,2047,8.9,Machine Intelligence Group
AI08133,AI Software Engineer,52763,USD,Entry-level,Contract,Israel,Large,Israel,Onsite,"Data Visualization, Azure, Java, SQL, Docker",PhD,0,Retail,2024-02-20,2024-03-10,1791,6.3,DataVision Ltd
AI08134,Computer Vision Engineer,63837,USD,Entry-level,Contract,Austria,Large,Austria,Onsite,"Tableau, R, SQL, Deep Learning, GCP",PhD,1,Gaming,2024-10-19,2024-12-12,1443,6.4,Digital Transformation LLC
AI08135,Head of AI,159898,GBP,Senior-level,Full-Time,United Kingdom,Medium,United Kingdom,Hybrid,"Kubernetes, Java, Deep Learning, TensorFlow, Hadoop",Bachelor,8,Retail,2024-01-09,2024-03-13,2180,5.8,DataVision Ltd
AI08136,Deep Learning Engineer,90442,USD,Entry-level,Part-Time,Switzerland,Small,Switzerland,Remote,"AWS, Java, GCP, Git, SQL",Bachelor,0,Automotive,2024-09-28,2024-12-02,2378,6.9,Quantum Computing Inc
AI08137,Data Engineer,47095,USD,Entry-level,Freelance,Australia,Small,Australia,Hybrid,"Spark, Linux, Statistics, Scala, PyTorch",PhD,1,Real Estate,2024-09-06,2024-10-28,2446,7.5,Digital Transformation LLC
AI08138,AI Consultant,100060,EUR,Mid-level,Contract,Germany,Medium,Germany,Hybrid,"Hadoop, SQL, Tableau, Kubernetes, AWS",Master,3,Healthcare,2024-03-30,2024-05-03,1426,9.1,Predictive Systems
AI08139,Robotics Engineer,223261,EUR,Executive,Freelance,France,Large,France,Onsite,"TensorFlow, Statistics, Python, NLP",Associate,13,Media,2024-07-16,2024-08-27,984,7.3,Digital Transformation LLC
AI08140,Deep Learning Engineer,74942,USD,Entry-level,Part-Time,Sweden,Large,Switzerland,Hybrid,"Git, AWS, Mathematics",PhD,0,Healthcare,2024-06-11,2024-07-16,1718,7.8,Machine Intelligence Group
AI08141,Head of AI,163845,USD,Senior-level,Part-Time,United States,Medium,Singapore,Onsite,"MLOps, Computer Vision, Java, Python, TensorFlow",Master,5,Healthcare,2025-01-31,2025-04-08,619,8.6,Autonomous Tech
AI08143,Data Engineer,160596,EUR,Executive,Freelance,France,Small,Denmark,Hybrid,"R, Python, Data Visualization, Deep Learning, Linux",Associate,12,Government,2024-09-12,2024-10-18,1995,5.4,DataVision Ltd
AI08144,Data Engineer,108792,USD,Entry-level,Full-Time,United States,Large,United States,Hybrid,"Python, Spark, Linux",PhD,1,Energy,2024-01-17,2024-03-28,998,6.5,DeepTech Ventures
AI08145,Robotics Engineer,219984,USD,Senior-level,Full-Time,Denmark,Large,Canada,Remote,"PyTorch, Java, Statistics, TensorFlow",Bachelor,5,Consulting,2025-02-13,2025-03-08,500,6.0,Cloud AI Solutions
AI08146,Research Scientist,72150,EUR,Entry-level,Freelance,Germany,Small,Germany,Hybrid,"Azure, Git, Python, MLOps",Associate,0,Finance,2024-05-30,2024-07-23,1875,5.7,Smart Analytics
AI08147,Deep Learning Engineer,178649,USD,Executive,Contract,Canada,Small,Canada,Remote,"Spark, Scala, SQL, GCP, Azure",Bachelor,15,Manufacturing,2024-02-02,2024-04-01,1179,7.9,Machine Intelligence Group
AI08148,AI Software Engineer,63856,USD,Entry-level,Contract,South Korea,Large,South Korea,Hybrid,"Deep Learning, PyTorch, NLP, TensorFlow, Docker",Master,1,Manufacturing,2024-06-24,2024-09-03,1418,7.4,Digital Transformation LLC
AI08149,Principal Data Scientist,211993,EUR,Executive,Part-Time,Germany,Small,Germany,Remote,"GCP, Python, Data Visualization, TensorFlow, Deep Learning",Associate,10,Government,2024-03-09,2024-04-15,2345,8.0,AI Innovations
AI08150,Data Engineer,129688,USD,Senior-level,Full-Time,Singapore,Medium,Israel,Onsite,"Python, Kubernetes, AWS",Bachelor,9,Transportation,2024-12-18,2025-01-08,1725,8.3,Autonomous Tech
AI08151,Data Analyst,49564,USD,Entry-level,Full-Time,Finland,Small,Finland,Onsite,"PyTorch, SQL, Kubernetes",PhD,1,Energy,2024-09-22,2024-11-07,839,6.4,Cloud AI Solutions
